,timestamp,day_ahead_price [€/MWh],day_ahead_price [€/Wh]
0,2022-12-31 23:00:00+00:00,230.9,0.00023
1,2023-01-01 00:00:00+00:00,268.19,0.00027
2,2023-01-01 01:00:00+00:00,229.58,0.00023
3,2023-01-01 02:00:00+00:00,235.98,0.00024
4,2023-01-01 03:00:00+00:00,234.28,0.00023
5,2023-01-01 04:00:00+00:00,237.63,0.00024
6,2023-01-01 05:00:00+00:00,239.66,0.00024
7,2023-01-01 06:00:00+00:00,231.88,0.00023
8,2023-01-01 07:00:00+00:00,186.47,0.00019
9,2023-01-01 08:00:00+00:00,186.47,0.00019
10,2023-01-01 09:00:00+00:00,177.25,0.00018
11,2023-01-01 10:00:00+00:00,168.5,0.00017
12,2023-01-01 11:00:00+00:00,84.9,8e-05
13,2023-01-01 12:00:00+00:00,81.95,8e-05
14,2023-01-01 13:00:00+00:00,179.73,0.00018
15,2023-01-01 14:00:00+00:00,295.0,0.0003
16,2023-01-01 15:00:00+00:00,348.15,0.00035
17,2023-01-01 16:00:00+00:00,322.34,0.00032
18,2023-01-01 17:00:00+00:00,301.65,0.0003
19,2023-01-01 18:00:00+00:00,353.15,0.00035
20,2023-01-01 19:00:00+00:00,363.15,0.00036
21,2023-01-01 20:00:00+00:00,283.56,0.00028
22,2023-01-01 21:00:00+00:00,237.97,0.00024
23,2023-01-01 22:00:00+00:00,230.59,0.00023
24,2023-01-01 23:00:00+00:00,187.27,0.00019
25,2023-01-02 00:00:00+00:00,187.2,0.00019
26,2023-01-02 01:00:00+00:00,180.0,0.00018
27,2023-01-02 02:00:00+00:00,180.0,0.00018
28,2023-01-02 03:00:00+00:00,185.89,0.00019
29,2023-01-02 04:00:00+00:00,271.87,0.00027
30,2023-01-02 05:00:00+00:00,348.77,0.00035
31,2023-01-02 06:00:00+00:00,353.77,0.00035
32,2023-01-02 07:00:00+00:00,231.0,0.00023
33,2023-01-02 08:00:00+00:00,203.99,0.0002
34,2023-01-02 09:00:00+00:00,196.23,0.0002
35,2023-01-02 10:00:00+00:00,188.89,0.00019
36,2023-01-02 11:00:00+00:00,187.91,0.00019
37,2023-01-02 12:00:00+00:00,188.89,0.00019
38,2023-01-02 13:00:00+00:00,203.7,0.0002
39,2023-01-02 14:00:00+00:00,363.77,0.00036
40,2023-01-02 15:00:00+00:00,348.77,0.00035
41,2023-01-02 16:00:00+00:00,363.77,0.00036
42,2023-01-02 17:00:00+00:00,301.24,0.0003
43,2023-01-02 18:00:00+00:00,353.77,0.00035
44,2023-01-02 19:00:00+00:00,358.77,0.00036
45,2023-01-02 20:00:00+00:00,284.53,0.00028
46,2023-01-02 21:00:00+00:00,268.66,0.00027
47,2023-01-02 22:00:00+00:00,262.99,0.00026
48,2023-01-02 23:00:00+00:00,349.17,0.00035
49,2023-01-03 00:00:00+00:00,274.1,0.00027
50,2023-01-03 01:00:00+00:00,271.25,0.00027
51,2023-01-03 02:00:00+00:00,172.78,0.00017
52,2023-01-03 03:00:00+00:00,272.85,0.00027
53,2023-01-03 04:00:00+00:00,354.17,0.00035
54,2023-01-03 05:00:00+00:00,359.17,0.00036
55,2023-01-03 06:00:00+00:00,349.17,0.00035
56,2023-01-03 07:00:00+00:00,269.99,0.00027
57,2023-01-03 08:00:00+00:00,198.49,0.0002
58,2023-01-03 09:00:00+00:00,191.58,0.00019
59,2023-01-03 10:00:00+00:00,180.2,0.00018
60,2023-01-03 11:00:00+00:00,175.0,0.00018
61,2023-01-03 12:00:00+00:00,174.76,0.00017
62,2023-01-03 13:00:00+00:00,180.2,0.00018
63,2023-01-03 14:00:00+00:00,269.97,0.00027
64,2023-01-03 15:00:00+00:00,354.17,0.00035
65,2023-01-03 16:00:00+00:00,369.17,0.00037
66,2023-01-03 17:00:00+00:00,344.5,0.00034
67,2023-01-03 18:00:00+00:00,349.17,0.00035
68,2023-01-03 19:00:00+00:00,343.0,0.00034
69,2023-01-03 20:00:00+00:00,270.76,0.00027
70,2023-01-03 21:00:00+00:00,243.82,0.00024
71,2023-01-03 22:00:00+00:00,149.99,0.00015
72,2023-01-03 23:00:00+00:00,151.68,0.00015
73,2023-01-04 00:00:00+00:00,216.29,0.00022
74,2023-01-04 01:00:00+00:00,155.18,0.00016
75,2023-01-04 02:00:00+00:00,130.0,0.00013
76,2023-01-04 03:00:00+00:00,150.13,0.00015
77,2023-01-04 04:00:00+00:00,257.31,0.00026
78,2023-01-04 05:00:00+00:00,260.79,0.00026
79,2023-01-04 06:00:00+00:00,261.18,0.00026
80,2023-01-04 07:00:00+00:00,217.72,0.00022
81,2023-01-04 08:00:00+00:00,191.22,0.00019
82,2023-01-04 09:00:00+00:00,183.83,0.00018
83,2023-01-04 10:00:00+00:00,173.5,0.00017
84,2023-01-04 11:00:00+00:00,169.41,0.00017
85,2023-01-04 12:00:00+00:00,172.0,0.00017
86,2023-01-04 13:00:00+00:00,216.43,0.00022
87,2023-01-04 14:00:00+00:00,301.95,0.0003
88,2023-01-04 15:00:00+00:00,362.31,0.00036
89,2023-01-04 16:00:00+00:00,329.48,0.00033
90,2023-01-04 17:00:00+00:00,317.0,0.00032
91,2023-01-04 18:00:00+00:00,255.28,0.00026
92,2023-01-04 19:00:00+00:00,255.8,0.00026
93,2023-01-04 20:00:00+00:00,190.06,0.00019
94,2023-01-04 21:00:00+00:00,179.99,0.00018
95,2023-01-04 22:00:00+00:00,137.9,0.00014
96,2023-01-04 23:00:00+00:00,150.98,0.00015
97,2023-01-05 00:00:00+00:00,123.0,0.00012
98,2023-01-05 01:00:00+00:00,107.0,0.00011
99,2023-01-05 02:00:00+00:00,100.0,0.0001
100,2023-01-05 03:00:00+00:00,160.0,0.00016
101,2023-01-05 04:00:00+00:00,263.11,0.00026
102,2023-01-05 05:00:00+00:00,356.04,0.00036
103,2023-01-05 06:00:00+00:00,361.04,0.00036
104,2023-01-05 07:00:00+00:00,264.11,0.00026
105,2023-01-05 08:00:00+00:00,242.65,0.00024
106,2023-01-05 09:00:00+00:00,192.94,0.00019
107,2023-01-05 10:00:00+00:00,184.38,0.00018
108,2023-01-05 11:00:00+00:00,165.0,0.00016
109,2023-01-05 12:00:00+00:00,165.1,0.00017
110,2023-01-05 13:00:00+00:00,202.42,0.0002
111,2023-01-05 14:00:00+00:00,261.05,0.00026
112,2023-01-05 15:00:00+00:00,261.04,0.00026
113,2023-01-05 16:00:00+00:00,293.0,0.00029
114,2023-01-05 17:00:00+00:00,261.22,0.00026
115,2023-01-05 18:00:00+00:00,261.79,0.00026
116,2023-01-05 19:00:00+00:00,216.3,0.00022
117,2023-01-05 20:00:00+00:00,205.0,0.0002
118,2023-01-05 21:00:00+00:00,184.99,0.00018
119,2023-01-05 22:00:00+00:00,160.86,0.00016
120,2023-01-05 23:00:00+00:00,173.13,0.00017
121,2023-01-06 00:00:00+00:00,170.77,0.00017
122,2023-01-06 01:00:00+00:00,160.0,0.00016
123,2023-01-06 02:00:00+00:00,150.0,0.00015
124,2023-01-06 03:00:00+00:00,152.1,0.00015
125,2023-01-06 04:00:00+00:00,160.08,0.00016
126,2023-01-06 05:00:00+00:00,262.6,0.00026
127,2023-01-06 06:00:00+00:00,203.15,0.0002
128,2023-01-06 07:00:00+00:00,174.34,0.00017
129,2023-01-06 08:00:00+00:00,174.14,0.00017
130,2023-01-06 09:00:00+00:00,156.68,0.00016
131,2023-01-06 10:00:00+00:00,147.6,0.00015
132,2023-01-06 11:00:00+00:00,145.5,0.00015
133,2023-01-06 12:00:00+00:00,135.45,0.00014
134,2023-01-06 13:00:00+00:00,149.99,0.00015
135,2023-01-06 14:00:00+00:00,227.23,0.00023
136,2023-01-06 15:00:00+00:00,265.91,0.00027
137,2023-01-06 16:00:00+00:00,278.12,0.00028
138,2023-01-06 17:00:00+00:00,269.15,0.00027
139,2023-01-06 18:00:00+00:00,295.81,0.0003
140,2023-01-06 19:00:00+00:00,294.83,0.00029
141,2023-01-06 20:00:00+00:00,265.18,0.00027
142,2023-01-06 21:00:00+00:00,290.78,0.00029
143,2023-01-06 22:00:00+00:00,263.42,0.00026
144,2023-01-06 23:00:00+00:00,272.58,0.00027
145,2023-01-07 00:00:00+00:00,311.0,0.00031
146,2023-01-07 01:00:00+00:00,174.01,0.00017
147,2023-01-07 02:00:00+00:00,173.05,0.00017
148,2023-01-07 03:00:00+00:00,173.03,0.00017
149,2023-01-07 04:00:00+00:00,264.46,0.00026
150,2023-01-07 05:00:00+00:00,339.1,0.00034
151,2023-01-07 06:00:00+00:00,344.1,0.00034
152,2023-01-07 07:00:00+00:00,204.99,0.0002
153,2023-01-07 08:00:00+00:00,206.09,0.00021
154,2023-01-07 09:00:00+00:00,186.39,0.00019
155,2023-01-07 10:00:00+00:00,178.54,0.00018
156,2023-01-07 11:00:00+00:00,165.0,0.00016
157,2023-01-07 12:00:00+00:00,163.94,0.00016
158,2023-01-07 13:00:00+00:00,177.44,0.00018
159,2023-01-07 14:00:00+00:00,216.0,0.00022
160,2023-01-07 15:00:00+00:00,329.94,0.00033
161,2023-01-07 16:00:00+00:00,344.1,0.00034
162,2023-01-07 17:00:00+00:00,290.0,0.00029
163,2023-01-07 18:00:00+00:00,298.2,0.0003
164,2023-01-07 19:00:00+00:00,263.0,0.00026
165,2023-01-07 20:00:00+00:00,210.0,0.00021
166,2023-01-07 21:00:00+00:00,183.59,0.00018
167,2023-01-07 22:00:00+00:00,210.0,0.00021
168,2023-01-07 23:00:00+00:00,165.01,0.00017
169,2023-01-08 00:00:00+00:00,155.73,0.00016
170,2023-01-08 01:00:00+00:00,150.0,0.00015
171,2023-01-08 02:00:00+00:00,179.51,0.00018
172,2023-01-08 03:00:00+00:00,216.28,0.00022
173,2023-01-08 04:00:00+00:00,216.3,0.00022
174,2023-01-08 05:00:00+00:00,270.76,0.00027
175,2023-01-08 06:00:00+00:00,263.67,0.00026
176,2023-01-08 07:00:00+00:00,170.5,0.00017
177,2023-01-08 08:00:00+00:00,170.14,0.00017
178,2023-01-08 09:00:00+00:00,165.0,0.00016
179,2023-01-08 10:00:00+00:00,150.0,0.00015
180,2023-01-08 11:00:00+00:00,160.0,0.00016
181,2023-01-08 12:00:00+00:00,152.4,0.00015
182,2023-01-08 13:00:00+00:00,165.0,0.00016
183,2023-01-08 14:00:00+00:00,216.0,0.00022
184,2023-01-08 15:00:00+00:00,244.56,0.00024
185,2023-01-08 16:00:00+00:00,328.16,0.00033
186,2023-01-08 17:00:00+00:00,293.6,0.00029
187,2023-01-08 18:00:00+00:00,341.35,0.00034
188,2023-01-08 19:00:00+00:00,310.06,0.00031
189,2023-01-08 20:00:00+00:00,270.1,0.00027
190,2023-01-08 21:00:00+00:00,264.81,0.00026
191,2023-01-08 22:00:00+00:00,211.47,0.00021
192,2023-01-08 23:00:00+00:00,164.67,0.00016
193,2023-01-09 00:00:00+00:00,150.0,0.00015
194,2023-01-09 01:00:00+00:00,151.04,0.00015
195,2023-01-09 02:00:00+00:00,100.0,0.0001
196,2023-01-09 03:00:00+00:00,152.37,0.00015
197,2023-01-09 04:00:00+00:00,276.68,0.00028
198,2023-01-09 05:00:00+00:00,351.1,0.00035
199,2023-01-09 06:00:00+00:00,351.25,0.00035
200,2023-01-09 07:00:00+00:00,283.37,0.00028
201,2023-01-09 08:00:00+00:00,193.39,0.00019
202,2023-01-09 09:00:00+00:00,180.8,0.00018
203,2023-01-09 10:00:00+00:00,178.89,0.00018
204,2023-01-09 11:00:00+00:00,173.16,0.00017
205,2023-01-09 12:00:00+00:00,173.77,0.00017
206,2023-01-09 13:00:00+00:00,178.79,0.00018
207,2023-01-09 14:00:00+00:00,183.23,0.00018
208,2023-01-09 15:00:00+00:00,183.92,0.00018
209,2023-01-09 16:00:00+00:00,199.16,0.0002
210,2023-01-09 17:00:00+00:00,182.18,0.00018
211,2023-01-09 18:00:00+00:00,180.8,0.00018
212,2023-01-09 19:00:00+00:00,170.0,0.00017
213,2023-01-09 20:00:00+00:00,139.63,0.00014
214,2023-01-09 21:00:00+00:00,132.0,0.00013
215,2023-01-09 22:00:00+00:00,99.45,0.0001
216,2023-01-09 23:00:00+00:00,100.0,0.0001
217,2023-01-10 00:00:00+00:00,85.79,9e-05
218,2023-01-10 01:00:00+00:00,71.08,7e-05
219,2023-01-10 02:00:00+00:00,59.27,6e-05
220,2023-01-10 03:00:00+00:00,92.99,9e-05
221,2023-01-10 04:00:00+00:00,108.61,0.00011
222,2023-01-10 05:00:00+00:00,145.69,0.00015
223,2023-01-10 06:00:00+00:00,176.37,0.00018
224,2023-01-10 07:00:00+00:00,183.06,0.00018
225,2023-01-10 08:00:00+00:00,169.51,0.00017
226,2023-01-10 09:00:00+00:00,162.44,0.00016
227,2023-01-10 10:00:00+00:00,159.98,0.00016
228,2023-01-10 11:00:00+00:00,146.19,0.00015
229,2023-01-10 12:00:00+00:00,145.13,0.00015
230,2023-01-10 13:00:00+00:00,162.46,0.00016
231,2023-01-10 14:00:00+00:00,168.92,0.00017
232,2023-01-10 15:00:00+00:00,166.2,0.00017
233,2023-01-10 16:00:00+00:00,170.71,0.00017
234,2023-01-10 17:00:00+00:00,167.74,0.00017
235,2023-01-10 18:00:00+00:00,216.28,0.00022
236,2023-01-10 19:00:00+00:00,228.74,0.00023
237,2023-01-10 20:00:00+00:00,165.0,0.00016
238,2023-01-10 21:00:00+00:00,155.0,0.00016
239,2023-01-10 22:00:00+00:00,228.5,0.00023
240,2023-01-10 23:00:00+00:00,269.12,0.00027
241,2023-01-11 00:00:00+00:00,251.0,0.00025
242,2023-01-11 01:00:00+00:00,251.0,0.00025
243,2023-01-11 02:00:00+00:00,133.95,0.00013
244,2023-01-11 03:00:00+00:00,270.58,0.00027
245,2023-01-11 04:00:00+00:00,270.29,0.00027
246,2023-01-11 05:00:00+00:00,270.12,0.00027
247,2023-01-11 06:00:00+00:00,271.98,0.00027
248,2023-01-11 07:00:00+00:00,271.92,0.00027
249,2023-01-11 08:00:00+00:00,254.22,0.00025
250,2023-01-11 09:00:00+00:00,186.71,0.00019
251,2023-01-11 10:00:00+00:00,174.43,0.00017
252,2023-01-11 11:00:00+00:00,177.45,0.00018
253,2023-01-11 12:00:00+00:00,179.18,0.00018
254,2023-01-11 13:00:00+00:00,211.0,0.00021
255,2023-01-11 14:00:00+00:00,269.47,0.00027
256,2023-01-11 15:00:00+00:00,268.56,0.00027
257,2023-01-11 16:00:00+00:00,280.0,0.00028
258,2023-01-11 17:00:00+00:00,280.0,0.00028
259,2023-01-11 18:00:00+00:00,270.06,0.00027
260,2023-01-11 19:00:00+00:00,246.1,0.00025
261,2023-01-11 20:00:00+00:00,205.0,0.0002
262,2023-01-11 21:00:00+00:00,269.02,0.00027
263,2023-01-11 22:00:00+00:00,186.54,0.00019
264,2023-01-11 23:00:00+00:00,160.72,0.00016
265,2023-01-12 00:00:00+00:00,150.08,0.00015
266,2023-01-12 01:00:00+00:00,131.0,0.00013
267,2023-01-12 02:00:00+00:00,129.2,0.00013
268,2023-01-12 03:00:00+00:00,133.5,0.00013
269,2023-01-12 04:00:00+00:00,162.82,0.00016
270,2023-01-12 05:00:00+00:00,333.0,0.00033
271,2023-01-12 06:00:00+00:00,333.0,0.00033
272,2023-01-12 07:00:00+00:00,223.51,0.00022
273,2023-01-12 08:00:00+00:00,207.96,0.00021
274,2023-01-12 09:00:00+00:00,195.07,0.0002
275,2023-01-12 10:00:00+00:00,181.27,0.00018
276,2023-01-12 11:00:00+00:00,174.94,0.00017
277,2023-01-12 12:00:00+00:00,188.37,0.00019
278,2023-01-12 13:00:00+00:00,206.46,0.00021
279,2023-01-12 14:00:00+00:00,272.01,0.00027
280,2023-01-12 15:00:00+00:00,297.0,0.0003
281,2023-01-12 16:00:00+00:00,285.3,0.00029
282,2023-01-12 17:00:00+00:00,257.5,0.00026
283,2023-01-12 18:00:00+00:00,277.69,0.00028
284,2023-01-12 19:00:00+00:00,269.25,0.00027
285,2023-01-12 20:00:00+00:00,181.38,0.00018
286,2023-01-12 21:00:00+00:00,213.0,0.00021
287,2023-01-12 22:00:00+00:00,172.5,0.00017
288,2023-01-12 23:00:00+00:00,172.34,0.00017
289,2023-01-13 00:00:00+00:00,169.56,0.00017
290,2023-01-13 01:00:00+00:00,169.42,0.00017
291,2023-01-13 02:00:00+00:00,156.74,0.00016
292,2023-01-13 03:00:00+00:00,163.5,0.00016
293,2023-01-13 04:00:00+00:00,172.99,0.00017
294,2023-01-13 05:00:00+00:00,248.11,0.00025
295,2023-01-13 06:00:00+00:00,249.68,0.00025
296,2023-01-13 07:00:00+00:00,295.0,0.0003
297,2023-01-13 08:00:00+00:00,254.56,0.00025
298,2023-01-13 09:00:00+00:00,206.24,0.00021
299,2023-01-13 10:00:00+00:00,189.99,0.00019
300,2023-01-13 11:00:00+00:00,185.0,0.00018
301,2023-01-13 12:00:00+00:00,185.0,0.00018
302,2023-01-13 13:00:00+00:00,197.91,0.0002
303,2023-01-13 14:00:00+00:00,238.99,0.00024
304,2023-01-13 15:00:00+00:00,255.09,0.00026
305,2023-01-13 16:00:00+00:00,263.64,0.00026
306,2023-01-13 17:00:00+00:00,252.87,0.00025
307,2023-01-13 18:00:00+00:00,254.59,0.00025
308,2023-01-13 19:00:00+00:00,204.83,0.0002
309,2023-01-13 20:00:00+00:00,201.42,0.0002
310,2023-01-13 21:00:00+00:00,175.0,0.00018
311,2023-01-13 22:00:00+00:00,218.68,0.00022
312,2023-01-13 23:00:00+00:00,157.8,0.00016
313,2023-01-14 00:00:00+00:00,150.0,0.00015
314,2023-01-14 01:00:00+00:00,148.7,0.00015
315,2023-01-14 02:00:00+00:00,150.0,0.00015
316,2023-01-14 03:00:00+00:00,155.0,0.00016
317,2023-01-14 04:00:00+00:00,257.31,0.00026
318,2023-01-14 05:00:00+00:00,265.0,0.00026
319,2023-01-14 06:00:00+00:00,266.53,0.00027
320,2023-01-14 07:00:00+00:00,262.12,0.00026
321,2023-01-14 08:00:00+00:00,229.49,0.00023
322,2023-01-14 09:00:00+00:00,167.91,0.00017
323,2023-01-14 10:00:00+00:00,162.79,0.00016
324,2023-01-14 11:00:00+00:00,167.59,0.00017
325,2023-01-14 12:00:00+00:00,167.17,0.00017
326,2023-01-14 13:00:00+00:00,200.45,0.0002
327,2023-01-14 14:00:00+00:00,277.57,0.00028
328,2023-01-14 15:00:00+00:00,351.0,0.00035
329,2023-01-14 16:00:00+00:00,357.18,0.00036
330,2023-01-14 17:00:00+00:00,311.0,0.00031
331,2023-01-14 18:00:00+00:00,357.18,0.00036
332,2023-01-14 19:00:00+00:00,321.0,0.00032
333,2023-01-14 20:00:00+00:00,264.87,0.00026
334,2023-01-14 21:00:00+00:00,237.06,0.00024
335,2023-01-14 22:00:00+00:00,226.78,0.00023
336,2023-01-14 23:00:00+00:00,266.12,0.00027
337,2023-01-15 00:00:00+00:00,285.0,0.00028
338,2023-01-15 01:00:00+00:00,156.14,0.00016
339,2023-01-15 02:00:00+00:00,130.0,0.00013
340,2023-01-15 03:00:00+00:00,130.6,0.00013
341,2023-01-15 04:00:00+00:00,130.0,0.00013
342,2023-01-15 05:00:00+00:00,146.76,0.00015
343,2023-01-15 06:00:00+00:00,148.4,0.00015
344,2023-01-15 07:00:00+00:00,148.4,0.00015
345,2023-01-15 08:00:00+00:00,149.0,0.00015
346,2023-01-15 09:00:00+00:00,148.4,0.00015
347,2023-01-15 10:00:00+00:00,141.33,0.00014
348,2023-01-15 11:00:00+00:00,158.17,0.00016
349,2023-01-15 12:00:00+00:00,154.29,0.00015
350,2023-01-15 13:00:00+00:00,216.28,0.00022
351,2023-01-15 14:00:00+00:00,229.8,0.00023
352,2023-01-15 15:00:00+00:00,250.5,0.00025
353,2023-01-15 16:00:00+00:00,269.71,0.00027
354,2023-01-15 17:00:00+00:00,266.54,0.00027
355,2023-01-15 18:00:00+00:00,275.68,0.00028
356,2023-01-15 19:00:00+00:00,284.03,0.00028
357,2023-01-15 20:00:00+00:00,265.36,0.00027
358,2023-01-15 21:00:00+00:00,250.38,0.00025
359,2023-01-15 22:00:00+00:00,261.0,0.00026
360,2023-01-15 23:00:00+00:00,176.7,0.00018
361,2023-01-16 00:00:00+00:00,189.06,0.00019
362,2023-01-16 01:00:00+00:00,176.7,0.00018
363,2023-01-16 02:00:00+00:00,176.7,0.00018
364,2023-01-16 03:00:00+00:00,161.9,0.00016
365,2023-01-16 04:00:00+00:00,264.78,0.00026
366,2023-01-16 05:00:00+00:00,266.05,0.00027
367,2023-01-16 06:00:00+00:00,269.95,0.00027
368,2023-01-16 07:00:00+00:00,242.63,0.00024
369,2023-01-16 08:00:00+00:00,189.06,0.00019
370,2023-01-16 09:00:00+00:00,163.88,0.00016
371,2023-01-16 10:00:00+00:00,157.96,0.00016
372,2023-01-16 11:00:00+00:00,156.31,0.00016
373,2023-01-16 12:00:00+00:00,158.68,0.00016
374,2023-01-16 13:00:00+00:00,168.49,0.00017
375,2023-01-16 14:00:00+00:00,231.04,0.00023
376,2023-01-16 15:00:00+00:00,274.42,0.00027
377,2023-01-16 16:00:00+00:00,277.71,0.00028
378,2023-01-16 17:00:00+00:00,274.29,0.00027
379,2023-01-16 18:00:00+00:00,276.82,0.00028
380,2023-01-16 19:00:00+00:00,270.85,0.00027
381,2023-01-16 20:00:00+00:00,169.98,0.00017
382,2023-01-16 21:00:00+00:00,142.0,0.00014
383,2023-01-16 22:00:00+00:00,69.7,7e-05
384,2023-01-16 23:00:00+00:00,117.97,0.00012
385,2023-01-17 00:00:00+00:00,50.0,5e-05
386,2023-01-17 01:00:00+00:00,50.0,5e-05
387,2023-01-17 02:00:00+00:00,50.0,5e-05
388,2023-01-17 03:00:00+00:00,50.0,5e-05
389,2023-01-17 04:00:00+00:00,116.15,0.00012
390,2023-01-17 05:00:00+00:00,159.2,0.00016
391,2023-01-17 06:00:00+00:00,192.49,0.00019
392,2023-01-17 07:00:00+00:00,168.16,0.00017
393,2023-01-17 08:00:00+00:00,157.17,0.00016
394,2023-01-17 09:00:00+00:00,136.9,0.00014
395,2023-01-17 10:00:00+00:00,114.6,0.00011
396,2023-01-17 11:00:00+00:00,115.21,0.00012
397,2023-01-17 12:00:00+00:00,117.04,0.00012
398,2023-01-17 13:00:00+00:00,139.07,0.00014
399,2023-01-17 14:00:00+00:00,167.28,0.00017
400,2023-01-17 15:00:00+00:00,181.33,0.00018
401,2023-01-17 16:00:00+00:00,189.76,0.00019
402,2023-01-17 17:00:00+00:00,159.8,0.00016
403,2023-01-17 18:00:00+00:00,166.7,0.00017
404,2023-01-17 19:00:00+00:00,159.2,0.00016
405,2023-01-17 20:00:00+00:00,135.1,0.00014
406,2023-01-17 21:00:00+00:00,141.2,0.00014
407,2023-01-17 22:00:00+00:00,145.22,0.00015
408,2023-01-17 23:00:00+00:00,20.0,2e-05
409,2023-01-18 00:00:00+00:00,6.07,1e-05
410,2023-01-18 01:00:00+00:00,0.56,0.0
411,2023-01-18 02:00:00+00:00,0.56,0.0
412,2023-01-18 03:00:00+00:00,3.0,0.0
413,2023-01-18 04:00:00+00:00,33.45,3e-05
414,2023-01-18 05:00:00+00:00,151.39,0.00015
415,2023-01-18 06:00:00+00:00,155.96,0.00016
416,2023-01-18 07:00:00+00:00,151.39,0.00015
417,2023-01-18 08:00:00+00:00,133.88,0.00013
418,2023-01-18 09:00:00+00:00,50.0,5e-05
419,2023-01-18 10:00:00+00:00,9.72,1e-05
420,2023-01-18 11:00:00+00:00,20.0,2e-05
421,2023-01-18 12:00:00+00:00,28.76,3e-05
422,2023-01-18 13:00:00+00:00,85.9,9e-05
423,2023-01-18 14:00:00+00:00,125.0,0.00012
424,2023-01-18 15:00:00+00:00,160.55,0.00016
425,2023-01-18 16:00:00+00:00,165.35,0.00017
426,2023-01-18 17:00:00+00:00,158.9,0.00016
427,2023-01-18 18:00:00+00:00,155.8,0.00016
428,2023-01-18 19:00:00+00:00,154.7,0.00015
429,2023-01-18 20:00:00+00:00,151.39,0.00015
430,2023-01-18 21:00:00+00:00,102.56,0.0001
431,2023-01-18 22:00:00+00:00,57.61,6e-05
432,2023-01-18 23:00:00+00:00,22.67,2e-05
433,2023-01-19 00:00:00+00:00,9.73,1e-05
434,2023-01-19 01:00:00+00:00,0.49,0.0
435,2023-01-19 02:00:00+00:00,0.49,0.0
436,2023-01-19 03:00:00+00:00,0.49,0.0
437,2023-01-19 04:00:00+00:00,10.14,1e-05
438,2023-01-19 05:00:00+00:00,121.65,0.00012
439,2023-01-19 06:00:00+00:00,144.19,0.00014
440,2023-01-19 07:00:00+00:00,112.0,0.00011
441,2023-01-19 08:00:00+00:00,9.73,1e-05
442,2023-01-19 09:00:00+00:00,9.73,1e-05
443,2023-01-19 10:00:00+00:00,3.05,0.0
444,2023-01-19 11:00:00+00:00,9.1,1e-05
445,2023-01-19 12:00:00+00:00,9.73,1e-05
446,2023-01-19 13:00:00+00:00,9.73,1e-05
447,2023-01-19 14:00:00+00:00,50.01,5e-05
448,2023-01-19 15:00:00+00:00,182.57,0.00018
449,2023-01-19 16:00:00+00:00,189.06,0.00019
450,2023-01-19 17:00:00+00:00,149.51,0.00015
451,2023-01-19 18:00:00+00:00,133.91,0.00013
452,2023-01-19 19:00:00+00:00,91.25,9e-05
453,2023-01-19 20:00:00+00:00,9.73,1e-05
454,2023-01-19 21:00:00+00:00,68.61,7e-05
455,2023-01-19 22:00:00+00:00,55.0,6e-05
456,2023-01-19 23:00:00+00:00,0.58,0.0
457,2023-01-20 00:00:00+00:00,0.58,0.0
458,2023-01-20 01:00:00+00:00,0.58,0.0
459,2023-01-20 02:00:00+00:00,0.58,0.0
460,2023-01-20 03:00:00+00:00,0.58,0.0
461,2023-01-20 04:00:00+00:00,9.73,1e-05
462,2023-01-20 05:00:00+00:00,85.05,9e-05
463,2023-01-20 06:00:00+00:00,206.36,0.00021
464,2023-01-20 07:00:00+00:00,230.95,0.00023
465,2023-01-20 08:00:00+00:00,161.63,0.00016
466,2023-01-20 09:00:00+00:00,111.0,0.00011
467,2023-01-20 10:00:00+00:00,75.94,8e-05
468,2023-01-20 11:00:00+00:00,131.31,0.00013
469,2023-01-20 12:00:00+00:00,140.62,0.00014
470,2023-01-20 13:00:00+00:00,140.63,0.00014
471,2023-01-20 14:00:00+00:00,192.0,0.00019
472,2023-01-20 15:00:00+00:00,200.0,0.0002
473,2023-01-20 16:00:00+00:00,213.8,0.00021
474,2023-01-20 17:00:00+00:00,212.3,0.00021
475,2023-01-20 18:00:00+00:00,207.8,0.00021
476,2023-01-20 19:00:00+00:00,197.95,0.0002
477,2023-01-20 20:00:00+00:00,181.01,0.00018
478,2023-01-20 21:00:00+00:00,178.84,0.00018
479,2023-01-20 22:00:00+00:00,174.99,0.00017
480,2023-01-20 23:00:00+00:00,152.9,0.00015
481,2023-01-21 00:00:00+00:00,73.15,7e-05
482,2023-01-21 01:00:00+00:00,50.0,5e-05
483,2023-01-21 02:00:00+00:00,31.19,3e-05
484,2023-01-21 03:00:00+00:00,32.46,3e-05
485,2023-01-21 04:00:00+00:00,16.0,2e-05
486,2023-01-21 05:00:00+00:00,50.0,5e-05
487,2023-01-21 06:00:00+00:00,100.44,0.0001
488,2023-01-21 07:00:00+00:00,141.89,0.00014
489,2023-01-21 08:00:00+00:00,168.12,0.00017
490,2023-01-21 09:00:00+00:00,150.2,0.00015
491,2023-01-21 10:00:00+00:00,141.33,0.00014
492,2023-01-21 11:00:00+00:00,132.88,0.00013
493,2023-01-21 12:00:00+00:00,115.37,0.00012
494,2023-01-21 13:00:00+00:00,162.22,0.00016
495,2023-01-21 14:00:00+00:00,167.21,0.00017
496,2023-01-21 15:00:00+00:00,172.22,0.00017
497,2023-01-21 16:00:00+00:00,185.72,0.00019
498,2023-01-21 17:00:00+00:00,190.0,0.00019
